ID;Name;Level;Element1;Element2;Health;Abilities
M3_FOREST_M3H12_67;Toxopheles;67;Darkness;Earth;170;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H12_72;Toxopheles;72;Darkness;Earth;175;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H12_77;Toxopheles;77;Darkness;Earth;180;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H12_82;Toxopheles;82;Darkness;Earth;185;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H12_87;Toxopheles;87;Darkness;Earth;190;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H12_92;Toxopheles;92;Darkness;Earth;195;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H12_97;Toxopheles;97;Darkness;Earth;200;Whenever an enemy poisoned troop is destroyed, transfer all poison from that troop to all enemy troops and heroes.|10{r}: Poison chosen troop for one damage per turn.|Poisoned troops receive double damage.|Whenever enemy troop is damaged by a darkness chain, poison that troop for one damage per turn.|10{r}: Destroy all allied crystals of the enemy hero's elements.
M3_FOREST_M3H10_51;Sarnai;51;Light;Earth;155;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_56;Sarnai;56;Light;Earth;160;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_61;Sarnai;61;Light;Earth;165;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_66;Sarnai;66;Light;Earth;170;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_71;Sarnai;71;Light;Earth;175;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_76;Sarnai;76;Light;Earth;180;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_81;Sarnai;81;Light;Earth;185;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_86;Sarnai;86;Light;Earth;190;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_91;Sarnai;91;Light;Earth;195;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H10_96;Sarnai;96;Light;Earth;200;Allied Plants gain +10{h}.|30{r}: Create a random rose in chosen empty allied field.|Whenever you play a Burla, you create a random Fruit from the Relegatia set in your hand.|Allied Burla gain +5{h}.|30{r}: Change all allied air, darkness or fire crystals to the opposite element.
M3_FOREST_M3H21_60;Falconer;60;Earth;Air;165;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_65;Falconer;65;Earth;Air;170;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_70;Falconer;70;Earth;Air;175;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_75;Falconer;75;Earth;Air;180;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_80;Falconer;80;Earth;Air;185;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_85;Falconer;85;Earth;Air;190;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_90;Falconer;90;Earth;Air;195;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_M3H21_95;Falconer;95;Earth;Air;200;Whenever you play an allied Bird, you draw a Hunter.|20{r}: You draw a Bird.|Allied Hunters gain +5{h}.|Allied Birds gain +5{h}.|10{r}: Destroy all allied crystals in the top and bottom row.
M3_FOREST_HYENA_10;Hyena;10;Earth;Darkness;110;
M3_FOREST_HYENA_30;Hyena;30;Earth;Darkness;150;
M3_FOREST_HYENA_50;Hyena;50;Earth;Darkness;190;
M3_FOREST_HYENA_70;Hyena;70;Earth;Darkness;230;
M3_FOREST_HYENA_90;Hyena;90;Earth;Darkness;260;
M3_FOREST_DEVOURER_PLANT_13;Devourer Plant;13;Earth;Light;110;
M3_FOREST_DEVOURER_PLANT_33;Devourer Plant;33;Earth;Light;150;
M3_FOREST_DEVOURER_PLANT_53;Devourer Plant;53;Earth;Light;190;
M3_FOREST_DEVOURER_PLANT_73;Devourer Plant;73;Earth;Light;230;
M3_FOREST_DEVOURER_PLANT_93;Devourer Plant;93;Earth;Light;275;
M3_FOREST_FLICKERHORN_BUFFALO_16;Flickerhorn Buffalo;16;Earth;Fire;120;
M3_FOREST_FLICKERHORN_BUFFALO_36;Flickerhorn Buffalo;36;Earth;Fire;160;
M3_FOREST_FLICKERHORN_BUFFALO_56;Flickerhorn Buffalo;56;Earth;Fire;200;
M3_FOREST_FLICKERHORN_BUFFALO_76;Flickerhorn Buffalo;76;Earth;Fire;230;
M3_FOREST_FLICKERHORN_BUFFALO_96;Flickerhorn Buffalo;96;Earth;Fire;290;
M3_FOREST_TRILOBITE_19;Trilobite;19;Earth;Water;120;
M3_FOREST_TRILOBITE_39;Trilobite;39;Earth;Water;160;
M3_FOREST_TRILOBITE_59;Trilobite;59;Earth;Water;200;
M3_FOREST_TRILOBITE_79;Trilobite;79;Earth;Water;230;
M3_FOREST_TRILOBITE_99;Trilobite;99;Earth;Water;305;
M3_FOREST_TERRA_22;Terra;22;Earth;None;150;
M3_FOREST_TERRA_41;Terra;41;Earth;None;175;
M3_FOREST_TERRA_60;Terra;60;Earth;None;200;
M3_FOREST_TERRA_81;Terra;81;Earth;None;225;
M3_FOREST_TERRA_97;Terra;97;Earth;None;250;
M3C_BONUS_ROOM_HUNTERS_RANDOM;Hunting Grounds;1;Earth;None;999;Countdown 10|Whenever the countdown reaches zero, you lose the game.|At the start of your turn, create a random Beast from the Relegatia set in a random empty allied field.|Whenever an allied troop is destroyed, add that troop to the encounter rewards.
M3C_BONUS_ROOM_BURLA_RANDOM;Burla Farmstead;1;Earth;None;999;Countdown 10|Whenever the countdown reaches zero, you lose the game.|At the start of your turn, put a random allied troop in the Deck on a random empty allied field.
M3_FOREST_FARMHAND_1;Farmhand;1;Earth;None;80;Whenever you play a Fruit, you draw a card.
M3_FOREST_SHELLCRACKER_3;Shellcracker;3;Earth;None;90;
M3_FOREST_FINE_FURRIER_5;Fine Furrier;5;Earth;None;110;Whenever an enemy troop is destroyed, chosen allied troop gains +5{h}.
M3_FOREST_RATHOS_DERVISH_7;Rathos Dervish;7;Earth;None;90;At the start of any player's turn, deal one damage to the enemy hero.
M3_FOREST_RALHARA_KENNELMASTER_9;Ralhara, Kennelmaster;9;Earth;None;125;
M3_FOREST_DONAVAN_GLORY_HOUND_11;Donavan, Glory Hound;11;Earth;None;115;As long as an enemy troop died during your last turn, you can play cards as quick cards.
M3_FOREST_RIETTA_MASTER_ARCHER_13;Rietta, Master Archer;13;Earth;Fire;120;Whenever an enemy troop enters the battlegrounds, deal one damage to that troop.
M3_FOREST_THURSIEL_THE_THUNDERSCARRED_15;Thursiel, the Thunder-Scarred;15;Earth;None;130;At the start of your turn, destroy all allied air crystals.
M3_FOREST_ZERUKLITH_MASTER_IN_THEORY_17;Zeruklith, Master in Theory;17;Earth;Light;110;Whenever you swipe an earth chain with 8 or more crystals, you draw a Hunter.
M3_FOREST_URSUS_OF_TANNHAIN_19;Ursus of Tannhain;19;Earth;None;130;Whenever enemy troop is damaged by an earth chain, poison that troop for one damage per turn.
M3_FOREST_FARMHAND_21;Farmhand;21;Earth;None;150;Whenever you play a Fruit, you draw a card.
M3_FOREST_SHELLCRACKER_23;Shellcracker;23;Earth;None;150;
M3_FOREST_FINE_FURRIER_25;Fine Furrier;25;Earth;None;165;Whenever an enemy troop is destroyed, chosen allied troop gains +5{h}.
M3_FOREST_RATHOS_DERVISH_27;Rathos Dervish;27;Earth;None;130;At the start of any player's turn, deal one damage to the enemy hero.
M3_FOREST_RALHARA_KENNELMASTER_29;Ralhara, Kennelmaster;29;Earth;None;175;
M3_FOREST_DONAVAN_GLORY_HOUND_31;Donavan, Glory Hound;31;Earth;None;165;As long as an enemy troop died during your last turn, you can play cards as quick cards.
M3_FOREST_RIETTA_MASTER_ARCHER_33;Rietta, Master Archer;33;Earth;Fire;170;Whenever an enemy troop enters the battlegrounds, deal two damage to that troop.
M3_FOREST_THURSIEL_THE_THUNDERSCARRED_35;Thursiel, the Thunder-Scarred;35;Earth;None;180;At the start of your turn, destroy all allied air crystals.
M3_FOREST_ZERUKLITH_MASTER_IN_THEORY_37;Zeruklith, Master in Theory;37;Earth;Light;155;Whenever you swipe an earth chain with 8 or more crystals, you draw a Hunter.
M3_FOREST_URSUS_OF_TANNHAIN_39;Ursus of Tannhain;39;Earth;None;170;Whenever enemy troop is damaged by an earth chain, poison that troop for one damage per turn.
M3_FOREST_FARMHAND_41;Farmhand;41;Earth;None;200;Whenever you play a Fruit, you draw a card.
M3_FOREST_SHELLCRACKER_43;Shellcracker;43;Earth;None;210;
M3_FOREST_FINE_FURRIER_45;Fine Furrier;45;Earth;None;220;Whenever an enemy troop is destroyed, chosen allied troop gains +5{h}.
M3_FOREST_RATHOS_DERVISH_47;Rathos Dervish;47;Earth;None;180;At the start of any player's turn, deal two damage to the enemy hero.
M3_FOREST_RALHARA_KENNELMASTER_49;Ralhara, Kennelmaster;49;Earth;None;225;
M3_FOREST_DONAVAN_GLORY_HOUND_51;Donavan, Glory Hound;51;Earth;None;215;As long as an enemy troop died during your last turn, you can play cards as quick cards.
M3_FOREST_RIETTA_MASTER_ARCHER_53;Rietta, Master Archer;53;Earth;Fire;210;Whenever an enemy troop enters the battlegrounds, deal three damage to that troop.
M3_FOREST_THURSIEL_THE_THUNDERSCARRED_55;Thursiel, the Thunder-Scarred;55;Earth;None;230;At the start of your turn, destroy all allied air crystals.
M3_FOREST_ZERUKLITH_MASTER_IN_THEORY_57;Zeruklith, Master in Theory;57;Earth;Light;200;Whenever you swipe an earth chain with 8 or more crystals, you draw a Hunter.
M3_FOREST_URSUS_OF_TANNHAIN_59;Ursus of Tannhain;59;Earth;None;210;Whenever enemy troop is damaged by an earth chain, poison that troop for one damage per turn.
M3_FOREST_FARMHAND_61;Farmhand;61;Earth;None;250;Whenever you play a Fruit, you draw a card.
M3_FOREST_SHELLCRACKER_63;Shellcracker;63;Earth;None;270;
M3_FOREST_FINE_FURRIER_65;Fine Furrier;65;Earth;None;275;Whenever an enemy troop is destroyed, chosen allied troop gains +5{h}.
M3_FOREST_RATHOS_DERVISH_67;Rathos Dervish;67;Earth;None;220;At the start of any player's turn, deal two damage to the enemy hero.
M3_FOREST_RALHARA_KENNELMASTER_69;Ralhara, Kennelmaster;69;Earth;None;275;
M3_FOREST_DONAVAN_GLORY_HOUND_71;Donavan, Glory Hound;71;Earth;None;265;As long as an enemy troop died during your last turn, you can play cards as quick cards.
M3_FOREST_RIETTA_MASTER_ARCHER_73;Rietta, Master Archer;73;Earth;Fire;250;Whenever an enemy troop enters the battlegrounds, deal four damage to that troop.
M3_FOREST_THURSIEL_THE_THUNDERSCARRED_75;Thursiel, the Thunder-Scarred;75;Earth;None;280;At the start of your turn, destroy all allied air crystals.
M3_FOREST_ZERUKLITH_MASTER_IN_THEORY_77;Zeruklith, Master in Theory;77;Earth;Light;245;Whenever you swipe an earth chain with 8 or more crystals, you draw a Hunter.
M3_FOREST_URSUS_OF_TANNHAIN_79;Ursus of Tannhain;79;Earth;None;250;Whenever enemy troop is damaged by an earth chain, poison that troop for one damage per turn.
M3_FOREST_FARMHAND_81;Farmhand;81;Earth;None;300;Whenever you play a Fruit, you draw a card.
M3_FOREST_SHELLCRACKER_83;Shellcracker;83;Earth;None;330;
M3_FOREST_FINE_FURRIER_85;Fine Furrier;85;Earth;None;330;Whenever an enemy troop is destroyed, chosen allied troop gains +5{h}.
M3_FOREST_RATHOS_DERVISH_87;Rathos Dervish;87;Earth;None;260;At the start of any player's turn, deal three damage to the enemy hero.
M3_FOREST_RALHARA_KENNELMASTER_89;Ralhara, Kennelmaster;89;Earth;None;325;
M3_FOREST_DONAVAN_GLORY_HOUND_91;Donavan, Glory Hound;91;Earth;None;315;As long as an enemy troop died during your last turn, you can play cards as quick cards.
M3_FOREST_RIETTA_MASTER_ARCHER_93;Rietta, Master Archer;93;Earth;Fire;290;Whenever an enemy troop enters the battlegrounds, deal five damage to that troop.
M3_FOREST_THURSIEL_THE_THUNDERSCARRED_95;Thursiel, the Thunder-Scarred;95;Earth;None;330;At the start of your turn, destroy all allied air crystals.
M3_FOREST_ZERUKLITH_MASTER_IN_THEORY_97;Zeruklith, Master in Theory;97;Earth;Light;290;Whenever you swipe an earth chain with 8 or more crystals, you draw a Hunter.
M3_FOREST_URSUS_OF_TANNHAIN_99;Ursus of Tannhain;99;Earth;None;290;Whenever enemy troop is damaged by an earth chain, poison that troop for one damage per turn.
M3_FOREST_SQUIRREL_1;Squirrel;2;Earth;None;70;
M3_FOREST_TRACKER_HOUND_2;Tracker Hound;2;Earth;None;80;
M3_FOREST_DREYHORN_3;Dreyhorn;3;Earth;None;90;
M3_FOREST_MOSSBACK_TORTOISE_4;Mossback Tortoise;4;Earth;None;95;
M3_FOREST_RATUNNARA_90;Ratunnara, Wild Goddess;90;Earth;None;400;As long as this has 75 or less {h}, your hero gains +1 {e}.|As long as this has 50 or less {h}, your hero gains +1 {e}.|As long as this has 25 or less {h}, your hero gains +1 {e}.
